Wambui	annotation-0	Ren Zgengfei	swahili_5:132665-132676	NIL	PER	NAM	1.0	
Wambui	annotation-1	Jacob Kiplimo	swahili_5:36151-36163	NIL	PER	NAM	1.0	
Wambui	annotation-2	Marekani	swahili_5:72231-72238	NIL	LOC	NAM	1.0	
Wambui	annotation-3	sasa	swahili_5:6687-6690	NIL	DATE	NAM	1.0	
Wambui	annotation-4	Ulaya	swahili_5:90116-90120	NIL	LOC	NAM	1.0	
Wambui	annotation-5	uwanja wa ndege wa Bole	swahili_5:3409-3431	NIL	LOC	NAM	1.0	
Wambui	annotation-6	Marekani	swahili_5:40368-40375	NIL	LOC	NAM	1.0	
Wambui	annotation-7	O'neill	swahili_5:19907-19913	NIL	PER	NAM	1.0	
Wambui	annotation-8	Ukraine	swahili_5:2633-2639	NIL	LOC	NAM	1.0	
Wambui	annotation-9	Afrika	swahili_5:90086-90091	NIL	LOC	NAM	1.0	
Wambui	annotation-10	kaskazini magharibi mwa Syria	swahili_5:135808-135836	NIL	LOC	NAM	1.0	
Wambui	annotation-11	San Francisco	swahili_5:38628-38640	NIL	LOC	NAM	1.0	
Wambui	annotation-12	wilaya ya Kasese	swahili_5:6154-6169	NIL	LOC	NAM	1.0	
Wambui	annotation-13	McCarter	swahili_5:96963-96970	NIL	PER	NAM	1.0	
Wambui	annotation-14	Barr	swahili_5:948-951	NIL	PER	NAM	1.0	
Wambui	annotation-15	Marekani	swahili_5:132773-132780	NIL	LOC	NAM	1.0	
Wambui	annotation-16	Rashia	swahili_5:835-840	NIL	LOC	NAM	1.0	
Wambui	annotation-17	30	swahili_5:37774-37775	NIL	DATE	NAM	1.0	
Wambui	annotation-18	Marekani	swahili_5:36951-36958	NIL	LOC	NAM	1.0	
Wambui	annotation-19	Dodoma	swahili_5:116249-116254	NIL	LOC	NAM	1.0	
Wambui	annotation-20	2016	swahili_5:882-885	NIL	DATE	NAM	1.0	
Wambui	annotation-21	siku hii	swahili_5:41871-41878	NIL	DATE	NAM	1.0	
Wambui	annotation-22	Russia	swahili_5:78998-79003	NIL	LOC	NAM	1.0	
Wambui	annotation-23	2015	swahili_5:93376-93379	NIL	DATE	NAM	1.0	
Wambui	annotation-24	Washington	swahili_5:37746-37755	NIL	LOC	NAM	1.0	
Wambui	annotation-25	jana	swahili_5:122109-122112	NIL	DATE	NAM	1.0	
Wambui	annotation-26	White House	swahili_5:1351-1361	NIL	LOC	NAM	1.0	
Wambui	annotation-27	Afrika Kusini	swahili_5:89660-89672	NIL	LOC	NAM	1.0	
Wambui	annotation-28	John Magufuli	swahili_5:93142-93154	NIL	PER	NAM	1.0	
Wambui	annotation-29	Machi 31, 2018	swahili_5:113567-113580	NIL	DATE	NAM	1.0	
Wambui	annotation-30	2017/18	swahili_5:113485-113491	NIL	DATE	NAM	1.0	
Wambui	annotation-31	jimbo la Idlib	swahili_5:135788-135801	NIL	LOC	NAM	1.0	
Wambui	annotation-32	ASEAN	swahili_5:70140-70144	NIL	ORG	NAM	1.0	
Wambui	annotation-33	Syria	swahili_5:135420-135424	NIL	LOC	NAM	1.0	
Wambui	annotation-34	Benin	swahili_5:139589-139593	NIL	LOC	NAM	1.0	
Wambui	annotation-35	Trump	swahili_5:2804-2808	NIL	PER	NAM	1.0	
Wambui	annotation-36	Ufilipino	swahili_5:42214-42222	NIL	LOC	NAM	1.0	
Wambui	annotation-37	Uganda	swahili_5:35859-35864	NIL	LOC	NAM	1.0	
Wambui	annotation-38	dakika 31 na sekunde 40	swahili_5:36081-36103	NIL	DATE	NAM	1.0	
Wambui	annotation-39	sasa	swahili_5:78254-78257	NIL	DATE	NAM	1.0	
Wambui	annotation-40	Wuhan	swahili_5:38542-38546	NIL	LOC	NAM	1.0	
Wambui	annotation-41	2017	swahili_5:134174-134177	NIL	DATE	NAM	1.0	
Wambui	annotation-42	Uganda	swahili_5:5743-5748	NIL	LOC	NAM	1.0	
Wambui	annotation-43	Jamuhuri ya Kidemokrasia ya Congo	swahili_5:77992-78024	NIL	LOC	NAM	1.0	
Wambui	annotation-44	Schutte	swahili_5:91639-91645	NIL	PER	NAM	1.0	
Wambui	annotation-45	NTSA	swahili_5:3240-3243	NIL	ORG	NAM	1.0	
Wambui	annotation-46	Credit Swiss	swahili_5:39459-39470	NIL	ORG	NAM	1.0	
Wambui	annotation-47	2001	swahili_5:67868-67871	NIL	DATE	NAM	1.0	
Wambui	annotation-48	Tanzania	swahili_5:115223-115230	NIL	LOC	NAM	1.0	
Wambui	annotation-49	Agosti 21, 2018	swahili_5:122667-122681	NIL	DATE	NAM	1.0	
Wambui	annotation-50	2016/17	swahili_5:113099-113105	NIL	DATE	NAM	1.0	
Wambui	annotation-51	Indonesia	swahili_5:52536-52544	NIL	LOC	NAM	1.0	
Wambui	annotation-52	2018	swahili_5:113374-113377	NIL	DATE	NAM	1.0	
Wambui	annotation-53	Willie Vermuelen	swahili_5:91776-91791	NIL	PER	NAM	1.0	
Wambui	annotation-54	wiki mbili	swahili_5:10640-10649	NIL	DATE	NAM	1.0	
Wambui	annotation-55	miaka yote mitatu	swahili_5:113066-113082	NIL	DATE	NAM	1.0	
Wambui	annotation-56	Ndumbaro	swahili_5:67683-67690	NIL	PER	NAM	1.0	
Wambui	annotation-57	China	swahili_5:318-322	NIL	LOC	NAM	1.0	
Wambui	annotation-58	Trump	swahili_5:134511-134515	NIL	PER	NAM	1.0	
Wambui	annotation-59	sasa	swahili_5:118151-118154	NIL	DATE	NAM	1.0	
Wambui	annotation-60	Marekani	swahili_5:23267-23274	NIL	LOC	NAM	1.0	
Wambui	annotation-61	Jean-Herve Jezequel	swahili_5:120027-120045	NIL	PER	NAM	1.0	
Wambui	annotation-62	Mnangagwa	swahili_5:10885-10893	NIL	PER	NAM	1.0	
Wambui	annotation-63	Korea Kusini	swahili_5:42041-42052	NIL	LOC	NAM	1.0	
Wambui	annotation-64	ijumaa hii	swahili_5:6936-6945	NIL	DATE	NAM	1.0	
Wambui	annotation-65	Robert Mueller	swahili_5:634-647	NIL	PER	NAM	1.0	
Wambui	annotation-66	mji wa Mopti	swahili_5:119155-119166	NIL	LOC	NAM	1.0	
