chrisjay	annotation-0	Liverpool	igbo_3:32313-32321	NIL	ORG	NAM	1.0	
chrisjay	annotation-1	Mohammed Salah	igbo_3:32849-32862	NIL	PER	NAM	1.0	
chrisjay	annotation-2	Youtube	igbo_3:1047-1053	NIL	ORG	NAM	1.0	
chrisjay	annotation-3	Hawkins	igbo_3:43935-43941	NIL	PER	NAM	1.0	
chrisjay	annotation-4	BBC	igbo_3:19946-19948	NIL	ORG	NAM	1.0	
chrisjay	annotation-5	Patricia Achara	igbo_3:24580-24594	NIL	PER	NAM	1.0	
chrisjay	annotation-6	Chibok	igbo_3:40841-40846	NIL	ORG	NAM	1.0	
chrisjay	annotation-7	Ghana	igbo_3:25130-25134	NIL	LOC	NAM	1.0	
chrisjay	annotation-8	Enugwu	igbo_3:23850-23855	NIL	LOC	NAM	1.0	
chrisjay	annotation-9	Benue	igbo_3:14978-14982	NIL	LOC	NAM	1.0	
chrisjay	annotation-10	Kukah	igbo_3:19312-19316	NIL	PER	NAM	1.0	
chrisjay	annotation-11	Ndigbo'	igbo_3:18399-18405	NIL	ORG	NAM	1.0	
chrisjay	annotation-12	Twitter	igbo_3:10130-10136	NIL	ORG	NAM	1.0	
chrisjay	annotation-13	Naijiria	igbo_3:44976-44983	NIL	LOC	NAM	1.0	
chrisjay	annotation-14	Mbapa	igbo_3:13636-13640	NIL	LOC	NAM	1.0	
chrisjay	annotation-15	China	igbo_3:42447-42451	NIL	LOC	NAM	1.0	
chrisjay	annotation-16	London	igbo_3:20851-20856	NIL	LOC	NAM	1.0	
chrisjay	annotation-17	Ipob	igbo_3:41429-41432	NIL	PER	NAM	1.0	
chrisjay	annotation-18	Man City	igbo_3:32566-32573	NIL	ORG	NAM	1.0	
chrisjay	annotation-19	echị	igbo_3:19352-19355	NIL	DATE	NAM	1.0	
chrisjay	annotation-20	France	igbo_3:20403-20408	NIL	LOC	NAM	1.0	
chrisjay	annotation-21	n'abalị iri na anọ nke ọnwa Epurelu n'afọ 2014	igbo_3:41009-41054	NIL	DATE	NAM	1.0	
chrisjay	annotation-22	Buhari	igbo_3:36792-36797	NIL	PER	NAM	1.0	
chrisjay	annotation-23	Naịjirịa	igbo_3:21241-21248	NIL	LOC	NAM	1.0	
chrisjay	annotation-24	Anambara	igbo_3:30413-30420	NIL	LOC	NAM	1.0	
chrisjay	annotation-25	Sweden	igbo_3:22095-22100	NIL	LOC	NAM	1.0	
chrisjay	annotation-26	Naịjirịa	igbo_3:42138-42145	NIL	LOC	NAM	1.0	
chrisjay	annotation-27	Hawkins	igbo_3:44117-44123	NIL	PER	NAM	1.0	
chrisjay	annotation-28	Cameroon	igbo_3:38652-38659	NIL	LOC	NAM	1.0	
