Ogayo	annotation-0	Od bura mar county ma Homabay	luo_4:4875-4903	NIL	ORG	NAM	1.0	
Ogayo	annotation-1	Jeff Ongoro	luo_4:6264-6274	NIL	PER	NAM	1.0	
Ogayo	annotation-2	David Kodia	luo_4:2756-2766	NIL	PER	NAM	1.0	
Ogayo	annotation-3	County ma Embu	luo_4:11147-11160	NIL	LOC	NAM	1.0	
Ogayo	annotation-4	sub county ma Ugenya	luo_4:3690-3709	NIL	LOC	NAM	1.0	
Ogayo	annotation-5	Muheria	luo_4:8983-8989	NIL	PER	NAM	1.0	
Ogayo	annotation-6	Kisumo	luo_4:15021-15026	NIL	LOC	NAM	1.0	
Ogayo	annotation-7	aora Nzoia	luo_4:3583-3592	NIL	LOC	NAM	1.0	
Ogayo	annotation-8	Nyeri	luo_4:8747-8751	NIL	LOC	NAM	1.0	
Ogayo	annotation-9	eldoret	luo_4:15583-15589	NIL	LOC	NAM	1.0	
Ogayo	annotation-10	Radio Ramogi	luo_4:9380-9391	NIL	ORG	NAM	1.0	
Ogayo	annotation-11	Radio Ramogi	luo_4:9901-9912	NIL	ORG	NAM	1.0	
Ogayo	annotation-12	kawuono	luo_4:12085-12091	NIL	DATE	NAM	1.0	
Ogayo	annotation-13	dwee mar 10 higa 2018	luo_4:7684-7704	NIL	DATE	NAM	1.0	
Ogayo	annotation-14	Homabay	luo_4:7120-7126	NIL	LOC	NAM	1.0	
Ogayo	annotation-15	Riwiruok mar piny mangima ma rango weche mag thieth kod ngima oganda	luo_4:4367-4434	NIL	ORG	NAM	1.0	
Ogayo	annotation-16	Walter Were Muok	luo_4:6054-6069	NIL	PER	NAM	1.0	
Ogayo	annotation-17	kawuono	luo_4:1371-1377	NIL	DATE	NAM	1.0	
Ogayo	annotation-18	Kodia	luo_4:2985-2989	NIL	PER	NAM	1.0	
Ogayo	annotation-19	dhoo wath ma Chuowe	luo_4:6555-6573	NIL	LOC	NAM	1.0	
Ogayo	annotation-20	USaid	luo_4:12859-12863	NIL	ORG	NAM	1.0	
Ogayo	annotation-21	Aman	luo_4:1141-1144	NIL	PER	NAM	1.0	
Ogayo	annotation-22	peter okoth	luo_4:626-636	NIL	PER	NAM	1.0	
Ogayo	annotation-23	Lawrence Kotieng	luo_4:5148-5163	NIL	PER	NAM	1.0	
Ogayo	annotation-24	Nyabondo Mission Hospital	luo_4:13292-13316	NIL	ORG	NAM	1.0	
Ogayo	annotation-25	Goody Goody	luo_4:6360-6370	NIL	PER	NAM	1.0	
Ogayo	annotation-26	Joseph Nyingesa	luo_4:8086-8100	NIL	PER	NAM	1.0	
Ogayo	annotation-27	County ma Nairobi	luo_4:1562-1578	NIL	LOC	NAM	1.0	
Ogayo	annotation-28	higni 95	luo_4:11072-11079	NIL	DATE	NAM	1.0	
Ogayo	annotation-29	Kajwang'	luo_4:7256-7263	NIL	PER	NAM	1.0	
Ogayo	annotation-30	kawuononi	luo_4:891-899	NIL	DATE	NAM	1.0	
Ogayo	annotation-31	Elijah Ondondi	luo_4:5213-5226	NIL	PER	NAM	1.0	
Ogayo	annotation-32	Pamela Otieno	luo_4:3711-3723	NIL	PER	NAM	1.0	
Ogayo	annotation-33	Odiechieng'  ma kawuono	luo_4:5434-5456	NIL	DATE	NAM	1.0	
Ogayo	annotation-34	County ma kajiado	luo_4:1539-1555	NIL	LOC	NAM	1.0	
Ogayo	annotation-35	Matundu	luo_4:11869-11875	NIL	LOC	NAM	1.0	
Ogayo	annotation-36	KWS	luo_4:7903-7905	NIL	ORG	NAM	1.0	
Ogayo	annotation-37	County ma Mombasa	luo_4:1515-1531	NIL	LOC	NAM	1.0	
Ogayo	annotation-38	lady Maureen	luo_4:14626-14637	NIL	PER	NAM	1.0	
Ogayo	annotation-39	Raytone Luhombo	luo_4:11835-11849	NIL	PER	NAM	1.0	
Ogayo	annotation-40	Maseno	luo_4:65-70	NIL	LOC	NAM	1.0	
Ogayo	annotation-41	chiro ma kibuye	luo_4:15125-15139	NIL	LOC	NAM	1.0	
Ogayo	annotation-42	Ikolomani	luo_4:11785-11793	NIL	LOC	NAM	1.0	
Ogayo	annotation-43	Silvestre Madialo	luo_4:10492-10508	NIL	PER	NAM	1.0	
Ogayo	annotation-44	kawuononi	luo_4:8946-8954	NIL	DATE	NAM	1.0	
Ogayo	annotation-45	Kenyani	luo_4:12737-12743	NIL	LOC	NAM	1.0	
Ogayo	annotation-46	dhoo wath ma Chuowe	luo_4:6672-6690	NIL	LOC	NAM	1.0	
Ogayo	annotation-47	Kakamega	luo_4:11882-11889	NIL	LOC	NAM	1.0	
Ogayo	annotation-48	who	luo_4:4547-4549	NIL	ORG	NAM	1.0	
Ogayo	annotation-49	ACK bade ma diocese ma Bondo	luo_4:2721-2748	NIL	ORG	NAM	1.0	
Ogayo	annotation-50	county ma Kisumu	luo_4:3982-3997	NIL	LOC	NAM	1.0	
Ogayo	annotation-51	Joachim Oketch	luo_4:7528-7541	NIL	PER	NAM	1.0	
Ogayo	annotation-52	Mutahi Kagwe	luo_4:10938-10949	NIL	PER	NAM	1.0	
Ogayo	annotation-53	kawuononi	luo_4:11230-11238	NIL	DATE	NAM	1.0	
Ogayo	annotation-54	wang' chieng'  location	luo_4:6748-6770	NIL	LOC	NAM	1.0	
Ogayo	annotation-55	Doris Ombara	luo_4:15051-15062	NIL	PER	NAM	1.0	
Ogayo	annotation-56	county ma Siaya	luo_4:3556-3570	NIL	LOC	NAM	1.0	
Ogayo	annotation-57	kawuononi	luo_4:10658-10666	NIL	DATE	NAM	1.0	
Ogayo	annotation-58	East Ugenya	luo_4:3806-3816	NIL	LOC	NAM	1.0	
Ogayo	annotation-59	Zipporrah Orucho	luo_4:12978-12993	NIL	PER	NAM	1.0	
Ogayo	annotation-60	Catholic	luo_4:9462-9469	NIL	ORG	NAM	1.0	
Ogayo	annotation-61	Sub County ma Nyakach	luo_4:12757-12777	NIL	LOC	NAM	1.0	
Ogayo	annotation-62	Doho ma Kisumu	luo_4:7386-7399	NIL	ORG	NAM	1.0	
Ogayo	annotation-63	sauti ya wanawake	luo_4:14318-14334	NIL	ORG	NAM	1.0	
Ogayo	annotation-64	otieno mokalo	luo_4:13703-13715	NIL	DATE	NAM	1.0	
Ogayo	annotation-65	Rachuonyo	luo_4:6416-6424	NIL	LOC	NAM	1.0	
Ogayo	annotation-66	county ma Kisumu	luo_4:8060-8075	NIL	LOC	NAM	1.0	
Ogayo	annotation-67	SAKAJA	luo_4:13576-13581	NIL	PER	NAM	1.0	
Ogayo	annotation-68	Tedros Adhanom Gebreyesus	luo_4:4555-4579	NIL	PER	NAM	1.0	
Ogayo	annotation-69	Kanyaluo	luo_4:6250-6257	NIL	LOC	NAM	1.0	
Ogayo	annotation-70	sikund primar ma Kopanga	luo_4:14814-14837	NIL	ORG	NAM	1.0	
Ogayo	annotation-71	IEBC	luo_4:7629-7632	NIL	ORG	NAM	1.0	
Ogayo	annotation-72	kawuononi	luo_4:783-791	NIL	DATE	NAM	1.0	
Ogayo	annotation-73	Ombara	luo_4:15310-15315	NIL	PER	NAM	1.0	
Ogayo	annotation-74	kawuono	luo_4:7401-7407	NIL	DATE	NAM	1.0	
Ogayo	annotation-75	Sarah Owino	luo_4:5240-5250	NIL	PER	NAM	1.0	
Ogayo	annotation-76	ACK ma Bondo	luo_4:2604-2615	NIL	ORG	NAM	1.0	
Ogayo	annotation-77	Kisumu	luo_4:7446-7451	NIL	LOC	NAM	1.0	
Ogayo	annotation-78	osiptal ma Eldoretno	luo_4:15673-15692	NIL	ORG	NAM	1.0	
