shmuhammad	annotation-0	sati guda	hausa_5:43158-43166	NIL	DATE	NAM	1.0	
shmuhammad	annotation-1	Beji Caid Essebsi	hausa_5:10100-10116	NIL	PER	NAM	1.0	
shmuhammad	annotation-2	Nijar	hausa_5:31428-31432	NIL	LOC	NAM	1.0	
shmuhammad	annotation-3	Shausawa	hausa_5:57645-57652	NIL	ORG	NAM	1.0	
shmuhammad	annotation-4	Nijar	hausa_5:44677-44681	NIL	LOC	NAM	1.0	
shmuhammad	annotation-5	yau Litinin	hausa_5:9113-9123	NIL	DATE	NAM	1.0	
shmuhammad	annotation-6	Modem Lumana	hausa_5:36486-36497	NIL	ORG	NAM	1.0	
shmuhammad	annotation-7	ranar talatin ga watan jiya	hausa_5:63639-63665	NIL	DATE	NAM	1.0	
shmuhammad	annotation-8	Zimbabwe	hausa_5:63489-63496	NIL	LOC	NAM	1.0	
shmuhammad	annotation-9	Nijar	hausa_5:37174-37178	NIL	LOC	NAM	1.0	
shmuhammad	annotation-10	Nijar	hausa_5:57025-57029	NIL	LOC	NAM	1.0	
shmuhammad	annotation-11	shekarar 2000	hausa_5:14311-14323	NIL	DATE	NAM	1.0	
shmuhammad	annotation-12	Kamaru	hausa_5:52601-52606	NIL	LOC	NAM	1.0	
shmuhammad	annotation-13	gabashi da tsakiyar Afrika	hausa_5:25153-25178	NIL	LOC	NAM	1.0	
shmuhammad	annotation-14	AEC	hausa_5:65582-65584	NIL	ORG	NAM	1.0	
shmuhammad	annotation-15	Hama Amadou	hausa_5:68186-68196	NIL	PER	NAM	1.0	
shmuhammad	annotation-16	Yahuza Salisu	hausa_5:13064-13076	NIL	PER	NAM	1.0	
shmuhammad	annotation-17	kungiyar kare hakkin bil Adama a Kamaru	hausa_5:22788-22826	NIL	ORG	NAM	1.0	
shmuhammad	annotation-18	Sumaila Sanda	hausa_5:49990-50002	NIL	PER	NAM	1.0	
shmuhammad	annotation-19	Hama Amadou	hausa_5:71430-71440	NIL	PER	NAM	1.0	
shmuhammad	annotation-20	jiya Laraba	hausa_5:54285-54295	NIL	DATE	NAM	1.0	
shmuhammad	annotation-21	karshen mako	hausa_5:62714-62725	NIL	DATE	NAM	1.0	
shmuhammad	annotation-22	Niger	hausa_5:33827-33831	NIL	LOC	NAM	1.0	
shmuhammad	annotation-23	yau dinnan Asabar	hausa_5:66564-66580	NIL	DATE	NAM	1.0	
