israel	annotation-0	ቶላማርያም	amharic_2:11146-11151	NIL	PER	NAM	1.0	
israel	annotation-1	የፈረንሳይ	amharic_2:35147-35152	NIL	LOC	NAM	1.0	
israel	annotation-2	ቤዛዊት	amharic_2:7278-7281	NIL	PER	NAM	1.0	
israel	annotation-3	ቴይለር	amharic_2:32511-32514	NIL	PER	NAM	1.0	
israel	annotation-4	የአዲስ አበባ	amharic_2:2968-2975	NIL	LOC	NAM	1.0	
israel	annotation-5	የ ተከታታይ ቀናት	amharic_2:6907-6917	NIL	DATE	NAM	1.0	
israel	annotation-6	በሶሪያዉ	amharic_2:24420-24424	NIL	LOC	NAM	1.0	
israel	annotation-7	አፍሪቃ	amharic_2:27194-27197	NIL	LOC	NAM	1.0	
israel	annotation-8	በሳምንት ልዩነት	amharic_2:19608-19617	NIL	DATE	NAM	1.0	
israel	annotation-9	ባሁኑ ሰዓት	amharic_2:36707-36713	NIL	DATE	NAM	1.0	
israel	annotation-10	የፑቲንዋ	amharic_2:36103-36107	NIL	PER	NAM	1.0	
israel	annotation-11	ከትናንት ከቀትር በኋላ አንስቶ እስከዛሬ	amharic_2:34445-34469	NIL	DATE	NAM	1.0	
israel	annotation-12	አመንሲሳ	amharic_2:1211-1215	NIL	PER	NAM	1.0	
israel	annotation-13	በዩክሬንና	amharic_2:36316-36321	NIL	LOC	NAM	1.0	
israel	annotation-14	ለአፍሪቃ	amharic_2:28854-28858	NIL	LOC	NAM	1.0	
israel	annotation-15	በሚንስኩ	amharic_2:36959-36963	NIL	LOC	NAM	1.0	
israel	annotation-16	ዘነድሮ	amharic_2:21046-21049	NIL	DATE	NAM	1.0	
israel	annotation-17	ቶላ	amharic_2:11087-11088	NIL	PER	NAM	1.0	
israel	annotation-18	በኬንያ	amharic_2:27729-27732	NIL	LOC	NAM	1.0	
israel	annotation-19	ኢትዮጵያ	amharic_2:4664-4668	NIL	LOC	NAM	1.0	
israel	annotation-20	ዛሬም	amharic_2:22753-22755	NIL	DATE	NAM	1.0	
israel	annotation-21	ዛሬ	amharic_2:4082-4083	NIL	DATE	NAM	1.0	
israel	annotation-22	ዓመታት	amharic_2:19139-19142	NIL	DATE	NAM	1.0	
israel	annotation-23	የተመድ	amharic_2:8663-8666	NIL	ORG	NAM	1.0	
israel	annotation-24	ኢሳያስ አፈወርቂ	amharic_2:18960-18969	NIL	PER	NAM	1.0	
israel	annotation-25	በጎንደር ዩኒቨርስቲ	amharic_2:14894-14905	NIL	ORG	NAM	1.0	
israel	annotation-26	ጃፓን	amharic_2:31775-31777	NIL	LOC	NAM	1.0	
israel	annotation-27	ከ ጀምሮ	amharic_2:22654-22658	NIL	DATE	NAM	1.0	
israel	annotation-28	ዑሁሩ ኬንያታ	amharic_2:30047-30054	NIL	PER	NAM	1.0	
israel	annotation-29	ባሁኑ ወቅት	amharic_2:24537-24543	NIL	DATE	NAM	1.0	
israel	annotation-30	የፈረንሳይ	amharic_2:35101-35106	NIL	LOC	NAM	1.0	
israel	annotation-31	በየቀኑ	amharic_2:23321-23324	NIL	DATE	NAM	1.0	
israel	annotation-32	ወደሶማሊያ	amharic_2:30389-30394	NIL	LOC	NAM	1.0	
israel	annotation-33	ኬንያ	amharic_2:30293-30295	NIL	LOC	NAM	1.0	
israel	annotation-34	ለዶይቼ ቬለ	amharic_2:1415-1421	NIL	ORG	NAM	1.0	
israel	annotation-35	የኢጣልያ	amharic_2:31960-31964	NIL	LOC	NAM	1.0	
israel	annotation-36	የዶምቢዶሎ ዩኒቨርሲቲ	amharic_2:4705-4717	NIL	ORG	NAM	1.0	
israel	annotation-37	የህወሓት	amharic_2:19551-19555	NIL	ORG	NAM	1.0	
israel	annotation-38	ከ ዓመታት ወዲህ	amharic_2:19850-19859	NIL	DATE	NAM	1.0	
israel	annotation-39	ብሔራዊ ቲያትር አካባቢ	amharic_2:3798-3811	NIL	LOC	NAM	1.0	
israel	annotation-40	የተባበሩት መንግሥታት ድርጅት	amharic_2:18116-18133	NIL	ORG	NAM	1.0	
israel	annotation-41	የጀርመኑ የምክር ቤት	amharic_2:24979-24991	NIL	ORG	NAM	1.0	
